COUNTYNAME,COUNTYFP,YEAR,FuelType,value
Hocking,39073,2003,count_Biofuel,0
Hocking,39073,2004,count_Biofuel,0
Hocking,39073,2005,count_Biofuel,0.0
Hocking,39073,2006,count_Biofuel,0
Hocking,39073,2007,count_Biofuel,0
Hocking,39073,2008,count_Biofuel,0
Hocking,39073,2009,count_Biofuel,0
Hocking,39073,2010,count_Biofuel,0.0
Hocking,39073,2011,count_Biofuel,0.0
Hocking,39073,2012,count_Biofuel,0.0
Hocking,39073,2013,count_Biofuel,0.0
Hocking,39073,2014,count_Biofuel,0.0
Hocking,39073,2015,count_Biofuel,0.0
Hocking,39073,2016,count_Biofuel,0.0
Hocking,39073,2017,count_Biofuel,0.0
Hocking,39073,2018,count_Biofuel,0.0
Hocking,39073,2019,count_Biofuel,0.0
Hocking,39073,2020,count_Biofuel,0.0
Hocking,39073,2021,count_Biofuel,0.0
Hocking,39073,2022,count_Biofuel,0.0
Hocking,39073,2023,count_Biofuel,0.0
Hocking,39073,2024,count_Biofuel,0.0
Hocking,39073,2000,count_Energy Storage,0
Hocking,39073,2001,count_Energy Storage,0
Hocking,39073,2002,count_Energy Storage,0
Hocking,39073,2003,count_Energy Storage,0
Hocking,39073,2004,count_Energy Storage,0
Hocking,39073,2005,count_Energy Storage,0.0
Hocking,39073,2006,count_Energy Storage,0
Hocking,39073,2007,count_Energy Storage,0
Hocking,39073,2008,count_Energy Storage,0
Hocking,39073,2009,count_Energy Storage,0
Hocking,39073,2010,count_Energy Storage,0.0
Hocking,39073,2011,count_Energy Storage,0.0
Hocking,39073,2012,count_Energy Storage,0.0
Hocking,39073,2013,count_Energy Storage,0.0
Hocking,39073,2014,count_Energy Storage,0.0
Hocking,39073,2015,count_Energy Storage,0.0
Hocking,39073,2016,count_Energy Storage,0.0
Hocking,39073,2017,count_Energy Storage,0.0
Hocking,39073,2018,count_Energy Storage,0.0
Hocking,39073,2019,count_Energy Storage,0.0
Hocking,39073,2020,count_Energy Storage,0.0
Hocking,39073,2021,count_Energy Storage,0.0
Hocking,39073,2022,count_Energy Storage,0.0
Hocking,39073,2023,count_Energy Storage,1.0
Hocking,39073,2024,count_Energy Storage,0.0
Hocking,39073,2000,count_Natural Gas/Propane,0
Hocking,39073,2001,count_Natural Gas/Propane,0
Hocking,39073,2002,count_Natural Gas/Propane,0
Hocking,39073,2003,count_Natural Gas/Propane,0
Hocking,39073,2004,count_Natural Gas/Propane,0
Hocking,39073,2005,count_Natural Gas/Propane,0.0
Hocking,39073,2006,count_Natural Gas/Propane,0
Hocking,39073,2007,count_Natural Gas/Propane,0
Hocking,39073,2008,count_Natural Gas/Propane,0
Hocking,39073,2009,count_Natural Gas/Propane,0
Hocking,39073,2010,count_Natural Gas/Propane,0.0
Hocking,39073,2011,count_Natural Gas/Propane,0.0
Hocking,39073,2012,count_Natural Gas/Propane,0.0
Hocking,39073,2013,count_Natural Gas/Propane,0.0
Hocking,39073,2014,count_Natural Gas/Propane,0.0
Hocking,39073,2015,count_Natural Gas/Propane,0.0
Hocking,39073,2016,count_Natural Gas/Propane,0.0
Hocking,39073,2017,count_Natural Gas/Propane,0.0
Hocking,39073,2018,count_Natural Gas/Propane,0.0
Hocking,39073,2019,count_Natural Gas/Propane,0.0
Hocking,39073,2020,count_Natural Gas/Propane,0.0
Hocking,39073,2021,count_Natural Gas/Propane,0.0
Hocking,39073,2022,count_Natural Gas/Propane,0.0
Hocking,39073,2023,count_Natural Gas/Propane,0.0
Hocking,39073,2024,count_Natural Gas/Propane,0.0
Hocking,39073,2000,count_Solar,0
Hocking,39073,2001,count_Solar,0
Hocking,39073,2002,count_Solar,0
Hocking,39073,2003,count_Solar,0
Hocking,39073,2004,count_Solar,0
Hocking,39073,2005,count_Solar,1.0
Hocking,39073,2006,count_Solar,0
Hocking,39073,2007,count_Solar,0
Hocking,39073,2008,count_Solar,0
Hocking,39073,2009,count_Solar,0
Hocking,39073,2010,count_Solar,2.0
Hocking,39073,2011,count_Solar,3.0
Hocking,39073,2012,count_Solar,1.0
Hocking,39073,2013,count_Solar,2.0
Hocking,39073,2014,count_Solar,2.0
Hocking,39073,2015,count_Solar,1.0
Hocking,39073,2016,count_Solar,1.0
Hocking,39073,2017,count_Solar,1.0
Hocking,39073,2018,count_Solar,7.0
Hocking,39073,2019,count_Solar,17.0
Hocking,39073,2020,count_Solar,7.0
Hocking,39073,2021,count_Solar,10.0
Hocking,39073,2022,count_Solar,4.0
Hocking,39073,2023,count_Solar,7.0
Hocking,39073,2024,count_Solar,7.0
Hocking,39073,2000,count_Waste Gas,0
Hocking,39073,2001,count_Waste Gas,0
Hocking,39073,2002,count_Waste Gas,0
Hocking,39073,2003,count_Waste Gas,0
Hocking,39073,2004,count_Waste Gas,0
Hocking,39073,2005,count_Waste Gas,0.0
Hocking,39073,2006,count_Waste Gas,0
Hocking,39073,2007,count_Waste Gas,0
Hocking,39073,2008,count_Waste Gas,0
Hocking,39073,2009,count_Waste Gas,0
Hocking,39073,2010,count_Waste Gas,0.0
Hocking,39073,2011,count_Waste Gas,0.0
Hocking,39073,2012,count_Waste Gas,0.0
Hocking,39073,2013,count_Waste Gas,0.0
Hocking,39073,2014,count_Waste Gas,0.0
Hocking,39073,2015,count_Waste Gas,0.0
Hocking,39073,2016,count_Waste Gas,0.0
Hocking,39073,2017,count_Waste Gas,0.0
Hocking,39073,2018,count_Waste Gas,0.0
Hocking,39073,2019,count_Waste Gas,0.0
Hocking,39073,2020,count_Waste Gas,0.0
Hocking,39073,2021,count_Waste Gas,0.0
Hocking,39073,2022,count_Waste Gas,0.0
Hocking,39073,2023,count_Waste Gas,0.0
Hocking,39073,2024,count_Waste Gas,0.0
Hocking,39073,2000,count_Wind,0
Hocking,39073,2001,count_Wind,0
Hocking,39073,2002,count_Wind,0
Hocking,39073,2003,count_Wind,0
Hocking,39073,2004,count_Wind,0
Hocking,39073,2005,count_Wind,2.0
Hocking,39073,2006,count_Wind,0
Hocking,39073,2007,count_Wind,0
Hocking,39073,2008,count_Wind,0
Hocking,39073,2009,count_Wind,0
Hocking,39073,2010,count_Wind,1.0
Hocking,39073,2011,count_Wind,0.0
Hocking,39073,2012,count_Wind,0.0
Hocking,39073,2013,count_Wind,0.0
Hocking,39073,2014,count_Wind,0.0
Hocking,39073,2015,count_Wind,0.0
Hocking,39073,2016,count_Wind,0.0
Hocking,39073,2017,count_Wind,0.0
Hocking,39073,2018,count_Wind,0.0
Hocking,39073,2019,count_Wind,0.0
Hocking,39073,2020,count_Wind,0.0
Hocking,39073,2021,count_Wind,0.0
Hocking,39073,2022,count_Wind,0.0
Hocking,39073,2023,count_Wind,0.0
Hocking,39073,2024,count_Wind,0.0
Hocking,39073,2000,total_Biofuel,0
Hocking,39073,2001,total_Biofuel,0
Hocking,39073,2002,total_Biofuel,0
Hocking,39073,2003,total_Biofuel,0
Hocking,39073,2004,total_Biofuel,0
Hocking,39073,2005,total_Biofuel,0.0
Hocking,39073,2006,total_Biofuel,0
Hocking,39073,2007,total_Biofuel,0
Hocking,39073,2008,total_Biofuel,0
Hocking,39073,2009,total_Biofuel,0
Hocking,39073,2010,total_Biofuel,0.0
Hocking,39073,2011,total_Biofuel,0.0
Hocking,39073,2012,total_Biofuel,0.0
Hocking,39073,2013,total_Biofuel,0.0
Hocking,39073,2014,total_Biofuel,0.0
Hocking,39073,2015,total_Biofuel,0.0
Hocking,39073,2016,total_Biofuel,0.0
Hocking,39073,2017,total_Biofuel,0.0
Hocking,39073,2018,total_Biofuel,0.0
Hocking,39073,2019,total_Biofuel,0.0
Hocking,39073,2020,total_Biofuel,0.0
Hocking,39073,2021,total_Biofuel,0.0
Hocking,39073,2022,total_Biofuel,0.0
Hocking,39073,2023,total_Biofuel,0.0
Hocking,39073,2024,total_Biofuel,0.0
Hocking,39073,2000,total_Energy Storage,0
Hocking,39073,2001,total_Energy Storage,0
Hocking,39073,2002,total_Energy Storage,0
Hocking,39073,2003,total_Energy Storage,0
Hocking,39073,2004,total_Energy Storage,0
Hocking,39073,2005,total_Energy Storage,0.0
Hocking,39073,2006,total_Energy Storage,0
Hocking,39073,2007,total_Energy Storage,0
Hocking,39073,2008,total_Energy Storage,0
Hocking,39073,2009,total_Energy Storage,0
Hocking,39073,2010,total_Energy Storage,0.0
Hocking,39073,2011,total_Energy Storage,0.0
Hocking,39073,2012,total_Energy Storage,0.0
Hocking,39073,2013,total_Energy Storage,0.0
Hocking,39073,2014,total_Energy Storage,0.0
Hocking,39073,2015,total_Energy Storage,0.0
Hocking,39073,2016,total_Energy Storage,0.0
Hocking,39073,2017,total_Energy Storage,0.0
Hocking,39073,2018,total_Energy Storage,0.0
Hocking,39073,2019,total_Energy Storage,0.0
Hocking,39073,2020,total_Energy Storage,0.0
Hocking,39073,2021,total_Energy Storage,0.0
Hocking,39073,2022,total_Energy Storage,0.0
Hocking,39073,2023,total_Energy Storage,7.0
Hocking,39073,2024,total_Energy Storage,0.0
Hocking,39073,2000,total_Natural Gas/Propane,0
Hocking,39073,2001,total_Natural Gas/Propane,0
Hocking,39073,2002,total_Natural Gas/Propane,0
Hocking,39073,2003,total_Natural Gas/Propane,0
Hocking,39073,2004,total_Natural Gas/Propane,0
Hocking,39073,2005,total_Natural Gas/Propane,0.0
Hocking,39073,2006,total_Natural Gas/Propane,0
Hocking,39073,2007,total_Natural Gas/Propane,0
Hocking,39073,2008,total_Natural Gas/Propane,0
Hocking,39073,2009,total_Natural Gas/Propane,0
Hocking,39073,2010,total_Natural Gas/Propane,0.0
Hocking,39073,2011,total_Natural Gas/Propane,0.0
Hocking,39073,2012,total_Natural Gas/Propane,0.0
Hocking,39073,2013,total_Natural Gas/Propane,0.0
Hocking,39073,2014,total_Natural Gas/Propane,0.0
Hocking,39073,2015,total_Natural Gas/Propane,0.0
Hocking,39073,2016,total_Natural Gas/Propane,0.0
Hocking,39073,2017,total_Natural Gas/Propane,0.0
Hocking,39073,2018,total_Natural Gas/Propane,0.0
Hocking,39073,2019,total_Natural Gas/Propane,0.0
Hocking,39073,2020,total_Natural Gas/Propane,0.0
Hocking,39073,2021,total_Natural Gas/Propane,0.0
Hocking,39073,2022,total_Natural Gas/Propane,0.0
Hocking,39073,2023,total_Natural Gas/Propane,0.0
Hocking,39073,2024,total_Natural Gas/Propane,0.0
Hocking,39073,2000,total_Solar,0
Hocking,39073,2001,total_Solar,0
Hocking,39073,2002,total_Solar,0
Hocking,39073,2003,total_Solar,0
Hocking,39073,2004,total_Solar,0
Hocking,39073,2005,total_Solar,1.65
Hocking,39073,2006,total_Solar,0
Hocking,39073,2007,total_Solar,0
Hocking,39073,2008,total_Solar,0
Hocking,39073,2009,total_Solar,0
Hocking,39073,2010,total_Solar,31.4
Hocking,39073,2011,total_Solar,15.1
Hocking,39073,2012,total_Solar,9.7
Hocking,39073,2013,total_Solar,17.6
Hocking,39073,2014,total_Solar,12.0
Hocking,39073,2015,total_Solar,10.0
Hocking,39073,2016,total_Solar,10.0
Hocking,39073,2017,total_Solar,5.7
Hocking,39073,2018,total_Solar,54.9
Hocking,39073,2019,total_Solar,128.9
Hocking,39073,2020,total_Solar,52.5
Hocking,39073,2021,total_Solar,198.20999999999998
Hocking,39073,2022,total_Solar,47.1
Hocking,39073,2023,total_Solar,68.634
Hocking,39073,2024,total_Solar,57.048
Hocking,39073,2000,total_Waste Gas,0
Hocking,39073,2001,total_Waste Gas,0
Hocking,39073,2002,total_Waste Gas,0
Hocking,39073,2003,total_Waste Gas,0
Hocking,39073,2004,total_Waste Gas,0
Hocking,39073,2005,total_Waste Gas,0.0
Hocking,39073,2006,total_Waste Gas,0
Hocking,39073,2007,total_Waste Gas,0
Hocking,39073,2008,total_Waste Gas,0
Hocking,39073,2009,total_Waste Gas,0
Hocking,39073,2010,total_Waste Gas,0.0
Hocking,39073,2011,total_Waste Gas,0.0
Hocking,39073,2012,total_Waste Gas,0.0
Hocking,39073,2013,total_Waste Gas,0.0
Hocking,39073,2014,total_Waste Gas,0.0
Hocking,39073,2015,total_Waste Gas,0.0
Hocking,39073,2016,total_Waste Gas,0.0
Hocking,39073,2017,total_Waste Gas,0.0
Hocking,39073,2018,total_Waste Gas,0.0
Hocking,39073,2019,total_Waste Gas,0.0
Hocking,39073,2020,total_Waste Gas,0.0
Hocking,39073,2021,total_Waste Gas,0.0
Hocking,39073,2022,total_Waste Gas,0.0
Hocking,39073,2023,total_Waste Gas,0.0
Hocking,39073,2024,total_Waste Gas,0.0
Hocking,39073,2000,total_Wind,0
Hocking,39073,2001,total_Wind,0
Hocking,39073,2002,total_Wind,0
Hocking,39073,2003,total_Wind,0
Hocking,39073,2004,total_Wind,0
Hocking,39073,2005,total_Wind,8.0
Hocking,39073,2006,total_Wind,0
Hocking,39073,2007,total_Wind,0
Hocking,39073,2008,total_Wind,0
Hocking,39073,2009,total_Wind,0
Hocking,39073,2010,total_Wind,2.4
Hocking,39073,2011,total_Wind,0.0
Hocking,39073,2012,total_Wind,0.0
Hocking,39073,2013,total_Wind,0.0
Hocking,39073,2014,total_Wind,0.0
Hocking,39073,2015,total_Wind,0.0
Hocking,39073,2016,total_Wind,0.0
Hocking,39073,2017,total_Wind,0.0
Hocking,39073,2018,total_Wind,0.0
Hocking,39073,2019,total_Wind,0.0
Hocking,39073,2020,total_Wind,0.0
Hocking,39073,2021,total_Wind,0.0
Hocking,39073,2022,total_Wind,0.0
Hocking,39073,2023,total_Wind,0.0
Hocking,39073,2024,total_Wind,0.0
Knox,39083,2000,count_Biofuel,0
Knox,39083,2001,count_Biofuel,0
Knox,39083,2002,count_Biofuel,0
Knox,39083,2003,count_Biofuel,0
Knox,39083,2004,count_Biofuel,0
Knox,39083,2005,count_Biofuel,0
Knox,39083,2006,count_Biofuel,0
Knox,39083,2007,count_Biofuel,0.0
Knox,39083,2008,count_Biofuel,0
Knox,39083,2009,count_Biofuel,0
Knox,39083,2010,count_Biofuel,0
Knox,39083,2011,count_Biofuel,0.0
Knox,39083,2012,count_Biofuel,0.0
Knox,39083,2013,count_Biofuel,0.0
Knox,39083,2014,count_Biofuel,0.0
Knox,39083,2015,count_Biofuel,0.0
Knox,39083,2016,count_Biofuel,0.0
Knox,39083,2017,count_Biofuel,0.0
Knox,39083,2018,count_Biofuel,0.0
Knox,39083,2019,count_Biofuel,0.0
Knox,39083,2020,count_Biofuel,0.0
Knox,39083,2021,count_Biofuel,0.0
Knox,39083,2022,count_Biofuel,0.0
Knox,39083,2023,count_Biofuel,0.0
Knox,39083,2024,count_Biofuel,0.0
Knox,39083,2000,count_Energy Storage,0
Knox,39083,2001,count_Energy Storage,0
Knox,39083,2002,count_Energy Storage,0
Knox,39083,2003,count_Energy Storage,0
Knox,39083,2004,count_Energy Storage,0
Knox,39083,2005,count_Energy Storage,0
Knox,39083,2006,count_Energy Storage,0
Knox,39083,2007,count_Energy Storage,0.0
Knox,39083,2008,count_Energy Storage,0
Knox,39083,2009,count_Energy Storage,0
Knox,39083,2010,count_Energy Storage,0
Knox,39083,2011,count_Energy Storage,0.0
Knox,39083,2012,count_Energy Storage,0.0
Knox,39083,2013,count_Energy Storage,0.0
Knox,39083,2014,count_Energy Storage,0.0
Knox,39083,2015,count_Energy Storage,0.0
Knox,39083,2016,count_Energy Storage,0.0
Knox,39083,2017,count_Energy Storage,0.0
Knox,39083,2018,count_Energy Storage,0.0
Knox,39083,2019,count_Energy Storage,0.0
Knox,39083,2020,count_Energy Storage,0.0
Knox,39083,2021,count_Energy Storage,0.0
Knox,39083,2022,count_Energy Storage,1.0
Knox,39083,2023,count_Energy Storage,2.0
Knox,39083,2024,count_Energy Storage,1.0
Knox,39083,2000,count_Natural Gas/Propane,0
Knox,39083,2001,count_Natural Gas/Propane,0
Knox,39083,2002,count_Natural Gas/Propane,0
Knox,39083,2003,count_Natural Gas/Propane,0
Knox,39083,2004,count_Natural Gas/Propane,0
Knox,39083,2005,count_Natural Gas/Propane,0
Knox,39083,2006,count_Natural Gas/Propane,0
Knox,39083,2007,count_Natural Gas/Propane,0.0
Knox,39083,2008,count_Natural Gas/Propane,0
Knox,39083,2009,count_Natural Gas/Propane,0
Knox,39083,2010,count_Natural Gas/Propane,0
Knox,39083,2011,count_Natural Gas/Propane,0.0
Knox,39083,2012,count_Natural Gas/Propane,0.0
Knox,39083,2013,count_Natural Gas/Propane,0.0
Knox,39083,2014,count_Natural Gas/Propane,0.0
Knox,39083,2015,count_Natural Gas/Propane,0.0
Knox,39083,2016,count_Natural Gas/Propane,0.0
Knox,39083,2017,count_Natural Gas/Propane,0.0
Knox,39083,2018,count_Natural Gas/Propane,0.0
Knox,39083,2019,count_Natural Gas/Propane,0.0
Knox,39083,2020,count_Natural Gas/Propane,0.0
Knox,39083,2021,count_Natural Gas/Propane,0.0
Knox,39083,2022,count_Natural Gas/Propane,0.0
Knox,39083,2023,count_Natural Gas/Propane,0.0
Knox,39083,2024,count_Natural Gas/Propane,0.0
Knox,39083,2000,count_Solar,0
Knox,39083,2001,count_Solar,0
Knox,39083,2002,count_Solar,0
Knox,39083,2003,count_Solar,0
Knox,39083,2004,count_Solar,0
Knox,39083,2005,count_Solar,0
Knox,39083,2006,count_Solar,0
Knox,39083,2007,count_Solar,1.0
Knox,39083,2008,count_Solar,0
Knox,39083,2009,count_Solar,0
Knox,39083,2010,count_Solar,0
Knox,39083,2011,count_Solar,1.0
Knox,39083,2012,count_Solar,2.0
Knox,39083,2013,count_Solar,2.0
Knox,39083,2014,count_Solar,6.0
Knox,39083,2015,count_Solar,5.0
Knox,39083,2016,count_Solar,5.0
Knox,39083,2017,count_Solar,8.0
Knox,39083,2018,count_Solar,17.0
Knox,39083,2019,count_Solar,19.0
Knox,39083,2020,count_Solar,30.0
Knox,39083,2021,count_Solar,17.0
Knox,39083,2022,count_Solar,28.0
Knox,39083,2023,count_Solar,43.0
Knox,39083,2024,count_Solar,25.0
Knox,39083,2000,count_Waste Gas,0
Knox,39083,2001,count_Waste Gas,0
Knox,39083,2002,count_Waste Gas,0
Knox,39083,2003,count_Waste Gas,0
Knox,39083,2004,count_Waste Gas,0
Knox,39083,2005,count_Waste Gas,0
Knox,39083,2006,count_Waste Gas,0
Knox,39083,2007,count_Waste Gas,0.0
Knox,39083,2008,count_Waste Gas,0
Knox,39083,2009,count_Waste Gas,0
Knox,39083,2010,count_Waste Gas,0
Knox,39083,2011,count_Waste Gas,0.0
Knox,39083,2012,count_Waste Gas,0.0
Knox,39083,2013,count_Waste Gas,0.0
Knox,39083,2014,count_Waste Gas,0.0
Knox,39083,2015,count_Waste Gas,0.0
Knox,39083,2016,count_Waste Gas,0.0
Knox,39083,2017,count_Waste Gas,0.0
Knox,39083,2018,count_Waste Gas,0.0
Knox,39083,2019,count_Waste Gas,0.0
Knox,39083,2020,count_Waste Gas,0.0
Knox,39083,2021,count_Waste Gas,0.0
Knox,39083,2022,count_Waste Gas,0.0
Knox,39083,2023,count_Waste Gas,0.0
Knox,39083,2024,count_Waste Gas,0.0
Knox,39083,2000,count_Wind,0
Knox,39083,2001,count_Wind,0
Knox,39083,2002,count_Wind,0
Knox,39083,2003,count_Wind,0
Knox,39083,2004,count_Wind,0
Knox,39083,2005,count_Wind,0
Knox,39083,2006,count_Wind,0
Knox,39083,2007,count_Wind,0.0
Knox,39083,2008,count_Wind,0
Knox,39083,2009,count_Wind,0
Knox,39083,2010,count_Wind,0
Knox,39083,2011,count_Wind,0.0
Knox,39083,2012,count_Wind,0.0
Knox,39083,2013,count_Wind,0.0
Knox,39083,2014,count_Wind,0.0
Knox,39083,2015,count_Wind,0.0
Knox,39083,2016,count_Wind,0.0
Knox,39083,2017,count_Wind,0.0
Knox,39083,2018,count_Wind,0.0
Knox,39083,2019,count_Wind,0.0
Knox,39083,2020,count_Wind,0.0
Knox,39083,2021,count_Wind,0.0
Knox,39083,2022,count_Wind,0.0
Knox,39083,2023,count_Wind,0.0
Knox,39083,2024,count_Wind,0.0
Knox,39083,2000,total_Biofuel,0
Knox,39083,2001,total_Biofuel,0
Knox,39083,2002,total_Biofuel,0
Knox,39083,2003,total_Biofuel,0
Knox,39083,2004,total_Biofuel,0
Knox,39083,2005,total_Biofuel,0
Knox,39083,2006,total_Biofuel,0
Knox,39083,2007,total_Biofuel,0.0
Knox,39083,2008,total_Biofuel,0
Knox,39083,2009,total_Biofuel,0
Knox,39083,2010,total_Biofuel,0
Knox,39083,2011,total_Biofuel,0.0
Knox,39083,2012,total_Biofuel,0.0
Knox,39083,2013,total_Biofuel,0.0
Knox,39083,2014,total_Biofuel,0.0
Knox,39083,2015,total_Biofuel,0.0
Knox,39083,2016,total_Biofuel,0.0
Knox,39083,2017,total_Biofuel,0.0
Knox,39083,2018,total_Biofuel,0.0
Knox,39083,2019,total_Biofuel,0.0
Knox,39083,2020,total_Biofuel,0.0
Knox,39083,2021,total_Biofuel,0.0
Knox,39083,2022,total_Biofuel,0.0
Knox,39083,2023,total_Biofuel,0.0
Knox,39083,2024,total_Biofuel,0.0
Knox,39083,2000,total_Energy Storage,0
Knox,39083,2001,total_Energy Storage,0
Knox,39083,2002,total_Energy Storage,0
Knox,39083,2003,total_Energy Storage,0
Knox,39083,2004,total_Energy Storage,0
Knox,39083,2005,total_Energy Storage,0
Knox,39083,2006,total_Energy Storage,0
Knox,39083,2007,total_Energy Storage,0.0
Knox,39083,2008,total_Energy Storage,0
Knox,39083,2009,total_Energy Storage,0
Knox,39083,2010,total_Energy Storage,0
Knox,39083,2011,total_Energy Storage,0.0
Knox,39083,2012,total_Energy Storage,0.0
Knox,39083,2013,total_Energy Storage,0.0
Knox,39083,2014,total_Energy Storage,0.0
Knox,39083,2015,total_Energy Storage,0.0
Knox,39083,2016,total_Energy Storage,0.0
Knox,39083,2017,total_Energy Storage,0.0
Knox,39083,2018,total_Energy Storage,0.0
Knox,39083,2019,total_Energy Storage,0.0
Knox,39083,2020,total_Energy Storage,0.0
Knox,39083,2021,total_Energy Storage,0.0
Knox,39083,2022,total_Energy Storage,3.84
Knox,39083,2023,total_Energy Storage,19.2
Knox,39083,2024,total_Energy Storage,3.84
Knox,39083,2000,total_Natural Gas/Propane,0
Knox,39083,2001,total_Natural Gas/Propane,0
Knox,39083,2002,total_Natural Gas/Propane,0
Knox,39083,2003,total_Natural Gas/Propane,0
Knox,39083,2004,total_Natural Gas/Propane,0
Knox,39083,2005,total_Natural Gas/Propane,0
Knox,39083,2006,total_Natural Gas/Propane,0
Knox,39083,2007,total_Natural Gas/Propane,0.0
Knox,39083,2008,total_Natural Gas/Propane,0
Knox,39083,2009,total_Natural Gas/Propane,0
Knox,39083,2010,total_Natural Gas/Propane,0
Knox,39083,2011,total_Natural Gas/Propane,0.0
Knox,39083,2012,total_Natural Gas/Propane,0.0
Knox,39083,2013,total_Natural Gas/Propane,0.0
Knox,39083,2014,total_Natural Gas/Propane,0.0
Knox,39083,2015,total_Natural Gas/Propane,0.0
Knox,39083,2016,total_Natural Gas/Propane,0.0
Knox,39083,2017,total_Natural Gas/Propane,0.0
Knox,39083,2018,total_Natural Gas/Propane,0.0
Knox,39083,2019,total_Natural Gas/Propane,0.0
Knox,39083,2020,total_Natural Gas/Propane,0.0
Knox,39083,2021,total_Natural Gas/Propane,0.0
Knox,39083,2022,total_Natural Gas/Propane,0.0
Knox,39083,2023,total_Natural Gas/Propane,0.0
Knox,39083,2024,total_Natural Gas/Propane,0.0
Knox,39083,2000,total_Solar,0
Knox,39083,2001,total_Solar,0
Knox,39083,2002,total_Solar,0
Knox,39083,2003,total_Solar,0
Knox,39083,2004,total_Solar,0
Knox,39083,2005,total_Solar,0
Knox,39083,2006,total_Solar,0
Knox,39083,2007,total_Solar,6.0
Knox,39083,2008,total_Solar,0
Knox,39083,2009,total_Solar,0
Knox,39083,2010,total_Solar,0
Knox,39083,2011,total_Solar,1.7
Knox,39083,2012,total_Solar,1400.0
Knox,39083,2013,total_Solar,13.2
Knox,39083,2014,total_Solar,84.2
Knox,39083,2015,total_Solar,40.9
Knox,39083,2016,total_Solar,55.0
Knox,39083,2017,total_Solar,47.6
Knox,39083,2018,total_Solar,167.7
Knox,39083,2019,total_Solar,152.4
Knox,39083,2020,total_Solar,261.59999999999997
Knox,39083,2021,total_Solar,141.21
Knox,39083,2022,total_Solar,269.4
Knox,39083,2023,total_Solar,394.772
Knox,39083,2024,total_Solar,271.03499999999997
Knox,39083,2000,total_Waste Gas,0
Knox,39083,2001,total_Waste Gas,0
Knox,39083,2002,total_Waste Gas,0
Knox,39083,2003,total_Waste Gas,0
Knox,39083,2004,total_Waste Gas,0
Knox,39083,2005,total_Waste Gas,0
Knox,39083,2006,total_Waste Gas,0
Knox,39083,2007,total_Waste Gas,0.0
Knox,39083,2008,total_Waste Gas,0
Knox,39083,2009,total_Waste Gas,0
Knox,39083,2010,total_Waste Gas,0
Knox,39083,2011,total_Waste Gas,0.0
Knox,39083,2012,total_Waste Gas,0.0
Knox,39083,2013,total_Waste Gas,0.0
Knox,39083,2014,total_Waste Gas,0.0
Knox,39083,2015,total_Waste Gas,0.0
Knox,39083,2016,total_Waste Gas,0.0
Knox,39083,2017,total_Waste Gas,0.0
Knox,39083,2018,total_Waste Gas,0.0
Knox,39083,2019,total_Waste Gas,0.0
Knox,39083,2020,total_Waste Gas,0.0
Knox,39083,2021,total_Waste Gas,0.0
Knox,39083,2022,total_Waste Gas,0.0
Knox,39083,2023,total_Waste Gas,0.0
Knox,39083,2024,total_Waste Gas,0.0
Knox,39083,2000,total_Wind,0
Knox,39083,2001,total_Wind,0
Knox,39083,2002,total_Wind,0
Knox,39083,2003,total_Wind,0
Knox,39083,2004,total_Wind,0
Knox,39083,2005,total_Wind,0
Knox,39083,2006,total_Wind,0
Knox,39083,2007,total_Wind,0.0
Knox,39083,2008,total_Wind,0
Knox,39083,2009,total_Wind,0
Knox,39083,2010,total_Wind,0
Knox,39083,2011,total_Wind,0.0
Knox,39083,2012,total_Wind,0.0
Knox,39083,2013,total_Wind,0.0
Knox,39083,2014,total_Wind,0.0
Knox,39083,2015,total_Wind,0.0
Knox,39083,2016,total_Wind,0.0
Knox,39083,2017,total_Wind,0.0
Knox,39083,2018,total_Wind,0.0
Knox,39083,2019,total_Wind,0.0
Knox,39083,2020,total_Wind,0.0
Knox,39083,2021,total_Wind,0.0
Knox,39083,2022,total_Wind,0.0
Knox,39083,2023,total_Wind,0.0
Knox,39083,2024,total_Wind,0.0
Licking,39089,2000,count_Biofuel,0
Licking,39089,2001,count_Biofuel,0
Licking,39089,2002,count_Biofuel,0
Licking,39089,2003,count_Biofuel,0
Licking,39089,2004,count_Biofuel,0
Licking,39089,2005,count_Biofuel,0
Licking,39089,2006,count_Biofuel,0.0
Licking,39089,2007,count_Biofuel,0
Licking,39089,2008,count_Biofuel,0.0
Licking,39089,2009,count_Biofuel,0.0
Licking,39089,2010,count_Biofuel,0.0
Licking,39089,2011,count_Biofuel,0.0
Licking,39089,2012,count_Biofuel,0.0
Licking,39089,2013,count_Biofuel,0.0
Licking,39089,2014,count_Biofuel,0.0
Licking,39089,2015,count_Biofuel,0.0
Licking,39089,2016,count_Biofuel,0.0
Licking,39089,2017,count_Biofuel,0.0
Licking,39089,2018,count_Biofuel,0.0
Licking,39089,2019,count_Biofuel,0.0
Licking,39089,2020,count_Biofuel,0.0
Licking,39089,2021,count_Biofuel,0.0
Licking,39089,2022,count_Biofuel,0.0
Licking,39089,2023,count_Biofuel,0.0
Licking,39089,2024,count_Biofuel,0.0
Licking,39089,2000,count_Energy Storage,0
Licking,39089,2001,count_Energy Storage,0
Licking,39089,2002,count_Energy Storage,0
Licking,39089,2003,count_Energy Storage,0
Licking,39089,2004,count_Energy Storage,0
Licking,39089,2005,count_Energy Storage,0
